categorie,id_categorie,id_sous_categorie,id_sous_sous_categorie,lien_categorie,lien_sous_categorie,lien_sous_sous_categorie,sous_categorie,sous_sous_categorie
Jardin,category-5062,category-5061,category-1933,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/cache-vis,Serrurerie,Cache-vis
Jardin,category-5062,category-5061,category-1932,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-tole,Serrurerie,Vis à tôle
Jardin,category-5062,category-5061,category-2043,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/auto-agrippant,Serrurerie,Auto-Agrippant
Jardin,category-5062,category-5061,category-1767,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/goupille,Serrurerie,Goupille
Jardin,category-5062,category-5061,category-1766,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-platre,Serrurerie,Vis à plâtre
Jardin,category-5062,category-5061,category-1765,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/ecrou,Serrurerie,Ecrou
Jardin,category-5062,category-5061,category-1764,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-metaux,Serrurerie,Vis à métaux
Jardin,category-5062,category-5061,category-1926,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/tirefond,Serrurerie,Tirefond
Jardin,category-5062,category-5061,category-1762,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/tige-filetee,Serrurerie,Tige filetée
Jardin,category-5062,category-5061,category-1754,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/cheville-support-creux,Serrurerie,Cheville support creux
Jardin,category-5062,category-5061,category-1752,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/cheville-tous-materiaux,Serrurerie,Cheville tous matériaux
Jardin,category-5062,category-5061,category-1753,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/boulon,Serrurerie,Boulon
Jardin,category-5062,category-5061,category-1755,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/cheville-fixation-lourde,Serrurerie,Cheville fixation lourde
Jardin,category-5062,category-5061,category-1756,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/cheville-support-plein,Serrurerie,Cheville support plein
Jardin,category-5062,category-5061,category-1757,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/piton---crochet---gond,Serrurerie,Piton - Crochet - Gond
Jardin,category-5062,category-5061,category-1758,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/pointe-clous,Serrurerie,Pointe-Clous
Jardin,category-5062,category-5061,category-1759,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/vis-autoforeuse,Serrurerie,Vis autoforeuse
Jardin,category-5062,category-5061,category-1760,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-bois,Serrurerie,Vis à bois
Jardin,category-5062,category-5061,category-1761,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/cheville-a-frapper,Serrurerie,Cheville à frapper
Jardin,category-5062,category-5061,category-1521,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/resine-scellement-chimique,Serrurerie,Résine-Scellement chimique
Jardin,category-5062,category-5061,category-1518,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/ecrous-a-sertir-oeilletage,Serrurerie,Ecrous à sertir-Oeilletage
Jardin,category-5062,category-5061,category-1517,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/rivetage,Serrurerie,Rivetage
Jardin,category-5062,category-5061,category-1934,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/cheville-fixation-specifique,Serrurerie,Cheville fixation spécifique
Jardin,category-5062,category-5061,category-5249,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-beton,Serrurerie,Vis à béton
Jardin,category-5062,category-5061,category-5293,https://www.centrale-brico.com/jardin,https://www.centrale-brico.com/quincaillerie/serrurerie,https://www.centrale-brico.com/quincaillerie/fixation/enduit-et-mortier,Serrurerie,Enduit et mortier
